wals code	name	value	description	latitude	longitude	genus	family	area
wra	Warao	4	Related to non-remote demonstratives	9.33333333333	-61.6666666667	Warao	Warao	Nominal Categories
wrd	Wardaman	2	Related for all demonstratives	-15.5	131.0	Yangmanic	Yangmanic	Nominal Categories
war	Wari'	1	Unrelated	-11.3333333333	-65.0	Chapacura-Wanham	Chapacura-Wanham	Nominal Categories
wic	Wichita	1	Unrelated	33.3333333333	-97.3333333333	Northern Caddoan	Caddoan	Nominal Categories
wik	Wikchamni	1	Unrelated	36.4166666667	-119.083333333	Yokuts	Penutian	Nominal Categories
win	Wintu	4	Related to non-remote demonstratives	41.0	-122.5	Wintuan	Penutian	Nominal Categories
yag	Yagua	6	Related for non-human reference	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Nominal Categories
yaq	Yaqui	1	Unrelated	27.5	-110.25	Cahita	Uto-Aztecan	Nominal Categories
yid	Yidiny	2	Related for all demonstratives	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
yim	Yimas	2	Related for all demonstratives	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Nominal Categories
yor	Yoruba	1	Unrelated	8.0	4.33333333333	Defoid	Niger-Congo	Nominal Categories
yuc	Yuchi	5	Related by gender markers	35.75	-86.75	Yuchi	Yuchi	Nominal Categories
yko	Yukaghir (Kolyma)	1	Unrelated	65.75	150.833333333	Yukaghir	Yukaghir	Nominal Categories
yuk	Yukulta	2	Related for all demonstratives	-17.3333333333	138.833333333	Tangkic	Tangkic	Nominal Categories
ypk	Yup'ik (Central)	1	Unrelated	59.5	-160.0	Eskimo	Eskimo-Aleut	Nominal Categories
yur	Yurok	2	Related for all demonstratives	41.3333333333	-124.0	Yurok	Algic	Nominal Categories
zul	Zulu	5	Related by gender markers	-30.0	30.0	Bantu	Niger-Congo	Nominal Categories
