wals code	name	value	description	latitude	longitude	genus	family	area
wry	Waray (in Australia)	2	Double-object construction	-13.1666666667	131.25	Western Gunwinyguan	Gunwinyguan	Simple Clauses
wrd	Wardaman	3	Secondary-object construction	-15.5	131.0	Yangmanic	Yangmanic	Simple Clauses
wrm	Warembori	1	Indirect-object construction	-1.66666666667	137.583333333	South Halmahera - West New Guinea	Austronesian	Simple Clauses
war	Wari'	3	Secondary-object construction	-11.3333333333	-65.0	Chapacura-Wanham	Chapacura-Wanham	Simple Clauses
wrl	Warlpiri	4	Mixed	-20.0	132.333333333	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
wrg	Warrgamay	4	Mixed	-18.5833333333	146.083333333	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
wch	Wichí	3	Secondary-object construction	-22.5	-62.5833333333	Matacoan	Matacoan	Simple Clauses
wir	Wirangu	1	Indirect-object construction	-32.0	134.0	Central Pama-Nyungan	Pama-Nyungan	Simple Clauses
wlf	Wolof	2	Double-object construction	15.25	-16.0	Wolof	Niger-Congo	Simple Clauses
yag	Yagua	3	Secondary-object construction	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Simple Clauses
yny	Yanyuwa	4	Mixed	-16.4166666667	137.166666667	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
yaq	Yaqui	3	Secondary-object construction	27.5	-110.25	Cahita	Uto-Aztecan	Simple Clauses
yid	Yidiny	1	Indirect-object construction	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
yim	Yimas	1	Indirect-object construction	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Simple Clauses
yng	Yingkarta	3	Secondary-object construction	-25.1666666667	114.833333333	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
yir	Yir Yoront	2	Double-object construction	-14.8333333333	141.833333333	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
yor	Yoruba	3	Secondary-object construction	8.0	4.33333333333	Defoid	Niger-Congo	Simple Clauses
yko	Yukaghir (Kolyma)	1	Indirect-object construction	65.75	150.833333333	Yukaghir	Yukaghir	Simple Clauses
ytu	Yukaghir (Tundra)	1	Indirect-object construction	69.0	155.0	Yukaghir	Yukaghir	Simple Clauses
zaq	Zapotec (Quiegolani)	1	Indirect-object construction	16.1666666667	-96.0833333333	Zapotecan	Oto-Manguean	Simple Clauses
zay	Zayse	1	Indirect-object construction	5.91666666667	37.3333333333	Ta-Ne-Omotic	Afro-Asiatic	Simple Clauses
zaz	Zazaki	1	Indirect-object construction	39.0	41.0	Iranian	Indo-European	Simple Clauses
zch	Zoque (Chimalapa)	3	Secondary-object construction	16.75	-94.75	Mixe-Zoque	Mixe-Zoque	Simple Clauses
zul	Zulu	2	Double-object construction	-30.0	30.0	Bantu	Niger-Congo	Simple Clauses
