wals code	name	value	description	latitude	longitude	genus	family	area
pso	Pomo (Southeastern)	1	Affixes on verbs	39.0	-122.5	Pomoan	Hokan	Verbal Categories
por	Portuguese	2	Verbal constructions	39.0	-8.0	Romance	Indo-European	Verbal Categories
qim	Quechua (Imbabura)	2	Verbal constructions	0.333333333333	-78.0	Quechuan	Quechuan	Verbal Categories
rap	Rapanui	2	Verbal constructions	-27.1166666667	-109.366666667	Oceanic	Austronesian	Verbal Categories
rka	Romani (Kalderash)	2	Verbal constructions	45.0	21.0	Indic	Indo-European	Verbal Categories
rom	Romanian	2	Verbal constructions	46.0	25.0	Romance	Indo-European	Verbal Categories
run	Runga	1	Affixes on verbs	10.3333333333	21.0	Maban	Maban	Verbal Categories
rus	Russian	2	Verbal constructions	56.0	38.0	Slavic	Indo-European	Verbal Categories
sno	Saami (Northern)	2	Verbal constructions	69.0	24.0	Saami	Uralic	Verbal Categories
smt	Sahaptin (Umatilla)	1	Affixes on verbs	45.6666666667	-118.5	Sahaptian	Penutian	Verbal Categories
san	Sango	2	Verbal constructions	5.0	18.0	Ubangi	Niger-Congo	Verbal Categories
snm	Sanuma	2	Verbal constructions	4.5	-64.6666666667	Yanomam	Yanomam	Verbal Categories
sel	Selknam	2	Verbal constructions	-53.0	-70.0	Chonan Proper	Chonan	Verbal Categories
sml	Semelai	2	Verbal constructions	3.0	103.0	Aslian	Austro-Asiatic	Verbal Categories
scr	Serbian-Croatian	2	Verbal constructions	44.0	19.0	Slavic	Indo-European	Verbal Categories
shk	Shipibo-Konibo	2	Verbal constructions	-7.5	-75.0	Panoan	Pano-Tacanan	Verbal Categories
sla	Slave	3	Other kinds of markers	67.0	-125.0	Athapaskan	Na-Dene	Verbal Categories
slo	Slovene	2	Verbal constructions	46.0	15.0	Slavic	Indo-European	Verbal Categories
som	Somali	2	Verbal constructions	3.0	45.0	Lowland East Cushitic	Afro-Asiatic	Verbal Categories
spa	Spanish	2	Verbal constructions	40.0	-4.0	Romance	Indo-European	Verbal Categories
squ	Squamish	1	Affixes on verbs	49.6666666667	-123.166666667	Central Salish	Salishan	Verbal Categories
sue	Suena	2	Verbal constructions	-7.75	147.55	Binanderean	Trans-New Guinea	Verbal Categories
sup	Supyire	2	Verbal constructions	11.5	-5.58333333333	Senufo	Niger-Congo	Verbal Categories
swa	Swahili	1	Affixes on verbs	-6.5	39.0	Bantu	Niger-Congo	Verbal Categories
swe	Swedish	2	Verbal constructions	60.0	15.0	Germanic	Indo-European	Verbal Categories
tab	Taba	2	Verbal constructions	0.0	127.5	South Halmahera - West New Guinea	Austronesian	Verbal Categories
tag	Tagalog	1	Affixes on verbs	15.0	121.0	Greater Central Philippine	Austronesian	Verbal Categories
tal	Talinga	1	Affixes on verbs	0.416666666667	29.6666666667	Bantu	Niger-Congo	Verbal Categories
tml	Tamil	1	Affixes on verbs	11.0	78.5	Dravidian	Dravidian	Verbal Categories
tvo	Tatar	2	Verbal constructions	56.0	49.5	Turkic	Altaic	Verbal Categories
tel	Telugu	2	Verbal constructions	16.0	79.0	Dravidian	Dravidian	Verbal Categories
tha	Thai	2	Verbal constructions	16.0	101.0	Kam-Tai	Tai-Kadai	Verbal Categories
tgr	Tigré	2	Verbal constructions	16.5	38.5	Semitic	Afro-Asiatic	Verbal Categories
tja	Tiipay (Jamul)	2	Verbal constructions	32.1666666667	-116.5	Yuman	Hokan	Verbal Categories
tli	Tlingit	1	Affixes on verbs	59.0	-135.0	Tlingit	Na-Dene	Verbal Categories
tor	Toratán	2	Verbal constructions	1.08333333333	124.833333333	Sangiric	Austronesian	Verbal Categories
tru	Trumai	2	Verbal constructions	-11.9166666667	-53.5833333333	Trumai	Trumai	Verbal Categories
tbu	Tubu	2	Verbal constructions	16.0	15.0	Western Saharan	Saharan	Verbal Categories
tuk	Tukang Besi	2	Verbal constructions	-5.5	123.5	Celebic	Austronesian	Verbal Categories
